Gene name	GO term accession
IRAK4	GO:0007254
IRAK4	GO:0048661
IRAK4	GO:0005615
C1orf105	GO:0005515
C1orf105	
BTD	GO:0006807
BTD	GO:0016811
BTD	GO:0005576
BTD	GO:0016787
BTD	GO:0005615
BTD	GO:0070062
BTD	GO:0005759
BTD	GO:0007417
BTD	GO:0047708
BTD	GO:0006768
BTD	
RN7SKP55	
RNU6-947P	GO:0030621
RNU6-947P	GO:0000244
RNU6-947P	GO:0000353
RNU6-947P	GO:0005688
RNU6-947P	GO:0046540
RNU6-1089P	GO:0030621
RNU6-1089P	GO:0000244
RNU6-1089P	GO:0000353
RNU6-1089P	GO:0005688
RNU6-1089P	GO:0046540
RNU6-999P	
RNU1-132P	
KIF26B-AS1	
DNAJC19P8	
EFCAB2	GO:0005509
EFCAB2	GO:0005737
EFCAB2	GO:0005929
EFCAB2	GO:0031514
EFCAB2	GO:0042995
EFCAB2	GO:0005856
EFCAB2	GO:0005515
EFCAB2	GO:0097228
EFCAB2	
DLG2	GO:0005515
DLG2	GO:0005886
DLG2	GO:0016020
DLG2	GO:0042995
DLG2	GO:1904115
DLG2	GO:0045202
DLG2	GO:0043204
DLG2	GO:0030054
DLG2	GO:0030424
DLG2	GO:0014069
DLG2	GO:0008076
DLG2	GO:0043005
DLG2	GO:0007268
DLG2	GO:0005829
DLG2	GO:0046037
DLG2	GO:0046710
DLG2	GO:0098609
DLG2	GO:0043113
DLG2	GO:0016323
DLG2	GO:0031594
DLG2	GO:0004385
DLG2	GO:0098839
DLG2	GO:0019900
DLG2	GO:0045197
DLG2	GO:0035865
DLG2	GO:0097120
DLG2	GO:0005912
DLG2	GO:0099641
DLG2	GO:0099642
DLG2	GO:0044224
DLG2	
SH2D6	
SH2D6	GO:0005737
SH2D6	GO:0035556
SH2D6	GO:0007169
RBSN	GO:0046872
RBSN	GO:0005886
RBSN	GO:0016020
RBSN	GO:0015031
RBSN	GO:0043231
RBSN	GO:0005768
RBSN	GO:0008270
RBSN	GO:0005515
RBSN	GO:0005829
RBSN	GO:0031901
RBSN	GO:0034498
RBSN	GO:0070062
RBSN	GO:0010008
RBSN	GO:0016197
RBSN	GO:0090160
RBSN	GO:1903358
RBSN	GO:0031267
RBSN	
MIR5001	
RN7SL359P	
EIF4E2	GO:0003723
EIF4E2	GO:0005737
EIF4E2	GO:0003743
EIF4E2	GO:0006413
EIF4E2	GO:0006412
EIF4E2	
EIF4E2	GO:0031625
EIF4E2	GO:0006417
EIF4E2	GO:0005515
EIF4E2	GO:0031047
EIF4E2	GO:0000932
EIF4E2	GO:0005829
EIF4E2	GO:0000340
EIF4E2	GO:0005845
EIF4E2	GO:0016281
EIF4E2	GO:0008135
EIF4E2	GO:0000339
EIF4E2	GO:0017148
EIF4E2	GO:0035278
ABCA4	GO:0016021
ABCA4	GO:0005524
ABCA4	GO:0006869
ABCA4	GO:0055085
ABCA4	GO:0005887
ABCA4	GO:0007601
ABCA4	GO:0140359
ABCA4	GO:0016020
ABCA4	GO:0031410
ABCA4	GO:0000166
ABCA4	GO:0005783
ABCA4	GO:0042995
ABCA4	GO:0005886
ABCA4	GO:0003924
ABCA4	GO:0050896
ABCA4	GO:0016887
ABCA4	GO:0140326
ABCA4	GO:0043231
ABCA4	GO:0001750
ABCA4	GO:0042626
ABCA4	GO:0005501
ABCA4	GO:0005319
ABCA4	GO:0001523
ABCA4	GO:0045332
ABCA4	GO:0097381
ABCA4	GO:0005502
ABCA4	GO:0007603
ABCA4	GO:0090555
ABCA4	GO:0005503
ABCA4	GO:0005548
ABCA4	GO:0042574
ABCA4	GO:0034632
ABCA4	GO:0140327
ABCA4	GO:0140347
ABCA4	GO:0006649
ABCA4	GO:0034633
ABCA4	GO:0045494
ABCA4	GO:0120202
ABCA4	
TTC14	GO:0005515
TTC14	GO:0003676
TTC14	
FAR2	
FAR2	GO:0016491
FAR2	GO:0006629
FAR2	GO:0005778
FAR2	GO:0080019
FAR2	GO:1901568
FAR2	GO:0016020
FAR2	GO:0005777
FAR2	GO:0016620
FAR2	GO:0102965
FAR2	GO:0043231
FAR2	GO:0035336
FAR2	GO:0010025
ERGIC2	GO:0005634
ERGIC2	GO:0005737
ERGIC2	GO:0016020
ERGIC2	GO:0005794
ERGIC2	GO:0043231
ERGIC2	GO:0005783
ERGIC2	GO:0005789
ERGIC2	GO:0005730
ERGIC2	GO:0000139
ERGIC2	GO:0016192
ERGIC2	GO:0005515
ERGIC2	GO:0046907
ERGIC2	GO:0006888
ERGIC2	GO:0006890
ERGIC2	GO:0030134
ERGIC2	GO:0033116
ERGIC2	GO:0061852
ERGIC2	GO:1990351
ERGIC2	
MDM4	GO:0005634
MDM4	GO:0051726
MDM4	GO:0043066
MDM4	GO:0046872
MDM4	GO:0005654
MDM4	GO:0008270
MDM4	GO:0000122
MDM4	GO:0016043
MDM4	GO:0005515
MDM4	GO:0065008
MDM4	GO:0019899
MDM4	GO:0006357
MDM4	GO:0050821
MDM4	GO:0042177
MDM4	GO:0017053
MDM4	GO:0003170
MDM4	GO:0003281
MDM4	GO:0065003
MDM4	GO:0008285
MDM4	GO:0003181
MDM4	GO:0003203
MDM4	GO:0003283
MDM4	GO:0002039
MDM4	GO:0030330
MDM4	GO:0045892
MDM4	GO:0071456
MDM4	
CCDC39	GO:0036159
CCDC39	GO:0005930
CCDC39	GO:0003341
CCDC39	GO:0005576
CCDC39	GO:0060285
CCDC39	GO:0060287
CCDC39	GO:0005737
CCDC39	GO:0005929
CCDC39	GO:0042995
CCDC39	GO:0005856
CCDC39	GO:0001947
CCDC39	GO:0030324
CCDC39	GO:0035469
CCDC39	GO:0071907
CCDC39	GO:0071910
CCDC39	GO:0070286
CCDC39	GO:0003356
CCDC39	GO:0030317
CCDC39	GO:0044458
CCDC39	GO:0003351
CCDC39	GO:0007368
CCDC39	GO:0007420
CCDC39	GO:0007507
CCDC39	GO:0051649
CCDC39	GO:0061512
CCDC39	GO:0061966
CCDC39	GO:0090660
CCDC39	GO:0005829
CCDC39	
RNU6-997P	GO:0030621
RNU6-997P	GO:0000244
RNU6-997P	GO:0000353
RNU6-997P	GO:0005688
RNU6-997P	GO:0046540
CHAC2	GO:0006751
CHAC2	GO:0003839
CHAC2	GO:0005737
CHAC2	GO:0016829
CHAC2	GO:0005829
CHAC2	GO:0003674
CHAC2	GO:0008150
CHAC2	GO:0005575
CHAC2	GO:0061928
CHAC2	GO:0006750
MIR3682	
GPR75	GO:0007186
GPR75	GO:0016021
GPR75	GO:0004930
GPR75	GO:0005886
GPR75	GO:0016020
GPR75	GO:0007165
GPR75	GO:0070098
GPR75	GO:0016493
GPR75	GO:1901214
PSME4	GO:0016504
PSME4	GO:0070628
PSME4	GO:0070577
PSME4	GO:0005634
PSME4	GO:0005737
PSME4	GO:0016607
PSME4	GO:0005654
PSME4	GO:0005829
PSME4	GO:0030154
PSME4	GO:0006281
PSME4	GO:0006974
PSME4	GO:0005515
PSME4	GO:0000502
PSME4	GO:0007283
PSME4	GO:0010499
PSME4	GO:0035092
PSME4	GO:1990111
PSME4	
CCDC39-AS1	
RN7SL229P	
FLYWCH1P1	
RPL32P10	
DNAJC19	
DNAJC19	GO:0016020
DNAJC19	GO:0015031
DNAJC19	GO:0005739
DNAJC19	GO:0005743
DNAJC19	GO:0006457
DNAJC19	GO:0007601
DNAJC19	GO:0005515
DNAJC19	GO:0032991
DNAJC19	GO:0006626
DNAJC19	GO:0006886
DNAJC19	GO:0030150
DNAJC19	GO:0005744
DNAJC19	GO:0001671
DNAJC19	GO:0048806
DNAJC19	GO:0099617
DNAJC19	GO:0001405
DNAJC19	GO:1900208
DNAJC19	GO:0098800
FAM234B	GO:0005737
FAM234B	GO:0016020
FAM234B	GO:0005794
FAM234B	GO:0005856
FAM234B	
RNU6-4P	GO:0030621
RNU6-4P	GO:0000244
RNU6-4P	GO:0000353
RNU6-4P	GO:0005688
RNU6-4P	GO:0046540
FAUP2	
FXR1	GO:0003729
FXR1	GO:0006417
FXR1	GO:0003723
FXR1	GO:0003676
FXR1	GO:0005737
FXR1	GO:0016020
FXR1	GO:0005829
FXR1	GO:0030154
FXR1	GO:0007517
FXR1	GO:0042803
FXR1	GO:0005515
FXR1	GO:0005634
FXR1	GO:0003730
FXR1	GO:0060538
FXR1	GO:0036464
FXR1	GO:0000381
FXR1	GO:2000637
FXR1	GO:0014069
FXR1	GO:0043025
FXR1	GO:0030424
FXR1	GO:0046982
FXR1	GO:0098793
FXR1	GO:0005730
FXR1	GO:0033592
FXR1	GO:0006915
FXR1	GO:0001934
FXR1	GO:0005844
FXR1	GO:0043197
FXR1	GO:0051489
FXR1	GO:0017148
FXR1	GO:0030426
FXR1	GO:0045182
FXR1	GO:0043488
FXR1	GO:0045727
FXR1	GO:2001022
FXR1	GO:0044326
FXR1	GO:1902737
FXR1	
FXR1	GO:0030425
FXR1	GO:0035770
FXR1	GO:0043034
FXR1	GO:0048471
FXR1	GO:0098794
FXR1	GO:0098978
LINC00592	
KRT80	GO:0045095
KRT80	GO:0005737
KRT80	GO:0005829
KRT80	GO:0045111
KRT80	GO:0005515
KRT80	GO:0005882
KRT80	GO:0045109
KRT80	GO:0030280
KRT80	GO:0031424
KRT80	
ARID1A	GO:0003677
ARID1A	GO:0006338
ARID1A	GO:0016514
ARID1A	GO:0035060
ARID1A	GO:0005634
ARID1A	GO:0005654
ARID1A	GO:0070603
ARID1A	GO:0005515
ARID1A	GO:0006325
ARID1A	GO:0007399
ARID1A	GO:0045893
ARID1A	GO:0006357
ARID1A	GO:0000785
ARID1A	GO:0003713
ARID1A	GO:0030521
ARID1A	GO:0031491
ARID1A	GO:0016922
ARID1A	GO:0006337
ARID1A	GO:0030071
ARID1A	GO:0030520
ARID1A	GO:0042921
ARID1A	GO:0045582
ARID1A	GO:0045597
ARID1A	GO:0045663
ARID1A	GO:0045815
ARID1A	GO:0070316
ARID1A	GO:1902459
ARID1A	GO:2000045
ARID1A	GO:2000781
ARID1A	GO:2000819
ARID1A	GO:0071564
ARID1A	GO:0071565
ARID1A	GO:0140092
ARID1A	
LINC02874	
METTL7AP1	
KRT7	
KRT7	GO:0045095
KRT7	GO:0005634
KRT7	GO:0005737
KRT7	GO:0005829
KRT7	GO:0045111
KRT7	GO:0005515
KRT7	GO:0005882
KRT7	GO:0045109
KRT7	GO:0070062
KRT7	GO:0030280
KRT7	GO:0031424
KRT7-AS	
KRT86	GO:0005882
KRT86	GO:0045095
KRT86	GO:0005829
KRT86	GO:0005615
KRT86	GO:0005515
KRT86	GO:0045109
KRT86	GO:0030280
KRT86	GO:0031424
KRT88P	
ERLEC1	
ERLEC1	GO:0030433
ERLEC1	GO:0030968
ERLEC1	GO:0005783
ERLEC1	GO:0005788
ERLEC1	GO:0005515
ERLEC1	GO:0036503
ERLEC1	GO:0051082
ERLEC1	GO:1904153
ERLEC1	GO:0044322
KRT81	GO:0045095
KRT81	GO:0005829
KRT81	GO:0005615
KRT81	GO:0005515
KRT81	GO:0005882
KRT81	GO:0045109
KRT81	GO:0030280
KRT81	GO:0031424
HHLA2	
HHLA2	GO:0016020
HHLA2	GO:0005515
HHLA2	GO:0009897
HHLA2	GO:0005102
HHLA2	GO:0001817
HHLA2	GO:0050852
HHLA2	GO:0003674
HHLA2	GO:0005575
HHLA2	GO:0001819
HHLA2	GO:0031295
HHLA2	GO:0042104
KRT83	GO:0045095
KRT83	GO:0005829
KRT83	GO:0005615
KRT83	GO:0005515
KRT83	GO:0005882
KRT83	GO:0045109
KRT83	GO:0008544
KRT83	GO:0030280
KRT83	GO:0031424
KRT83	GO:0007568
KRT83	GO:0042633
KRT85	GO:0045095
KRT85	GO:0005829
KRT85	GO:0005615
KRT85	GO:0005515
KRT85	GO:0005882
KRT85	GO:0045109
KRT85	GO:0005198
KRT85	GO:0008544
KRT85	GO:0030280
KRT85	GO:0031424
KRT85	
KRT84	GO:0045095
KRT84	GO:0005829
KRT84	GO:0005882
KRT84	GO:0005200
KRT84	GO:0045109
KRT84	GO:0070062
KRT84	GO:0030280
KRT84	GO:0031424
KRT84	GO:0001942
KRT84	GO:0035878
KRT84	GO:0045616
KRT84	GO:0045111
CLDN18	GO:0016021
CLDN18	GO:0005198
CLDN18	GO:0005923
CLDN18	GO:0005886
CLDN18	GO:0016020
CLDN18	GO:0042802
CLDN18	GO:0070161
CLDN18	GO:0005515
CLDN18	GO:0007155
CLDN18	GO:0070830
CLDN18	GO:0016338
CLDN18	GO:0034504
CLDN18	GO:0045471
CLDN18	GO:0045779
CLDN18	GO:0048565
CLDN18	GO:0071847
CLDN18	GO:1900181
CLDN18	GO:2001205
CLDN18	GO:0070160
MIR4430	
RASGRP3	GO:0005085
RASGRP3	GO:0005509
RASGRP3	GO:0005096
RASGRP3	GO:0007264
RASGRP3	GO:0043087
RASGRP3	GO:0007265
RASGRP3	GO:0005886
RASGRP3	GO:0046872
RASGRP3	GO:0005515
RASGRP3	GO:0050896
RASGRP3	GO:0050790
RASGRP3	GO:0019992
RASGRP3	GO:0000165
RASGRP3	GO:0043547
RASGRP3	
RASGRP3	GO:0019900
RASGRP3	GO:0031267
RASGRP3	GO:0005737
RASGRP3	GO:0032045
RASGRP3	GO:0048471
KRT82	GO:0045095
KRT82	GO:0005829
KRT82	GO:0005515
KRT82	GO:0005882
KRT82	GO:0045109
KRT82	GO:0008150
KRT82	GO:0030280
KRT82	GO:0031424
DZIP1L	GO:0005737
DZIP1L	GO:0046872
DZIP1L	GO:0005814
DZIP1L	GO:0005929
DZIP1L	GO:0042995
DZIP1L	GO:0005856
DZIP1L	GO:0005515
DZIP1L	GO:0060271
DZIP1L	GO:0036064
DZIP1L	GO:0032880
DZIP1L	GO:0007224
DZIP1L	GO:0021532
DZIP1L	GO:0033365
DZIP1L	GO:0033504
DZIP1L	GO:0061512
DZIP1L	GO:1905349
DZIP1L	GO:0005930
DZIP1L	
KRT90P	
KRT75	GO:0045095
KRT75	GO:0005829
KRT75	GO:0005515
KRT75	GO:0005882
KRT75	GO:0045109
KRT75	GO:0070062
KRT75	GO:0005198
KRT75	GO:0030280
KRT75	GO:0031424
KRT75	GO:0002244
KRT75	GO:0001533
WDR47	GO:0005515
WDR47	GO:0005737
WDR47	GO:0005856
WDR47	GO:0005874
WDR47	GO:0000226
WDR47	GO:0006914
WDR47	GO:0007026
WDR47	GO:0007420
WDR47	GO:0007626
WDR47	GO:0008344
WDR47	GO:0021801
WDR47	GO:0021960
WDR47	GO:0021987
WDR47	GO:0022038
WDR47	GO:0031175
WDR47	GO:0061351
WDR47	GO:0061744
WDR47	GO:0097150
WDR47	GO:0120168
WDR47	GO:0030424
WDR47	GO:0030425
WDR47	GO:0030426
WDR47	GO:0043005
WDR47	GO:0043025
WDR47	
KRT6B	GO:0045095
KRT6B	GO:0005829
KRT6B	GO:0005515
KRT6B	GO:0005882
KRT6B	GO:0045109
KRT6B	GO:0070062
KRT6B	GO:0005200
KRT6B	GO:0007398
KRT6B	GO:0030280
KRT6B	GO:0031424
KRT6C	GO:0045095
KRT6C	GO:0005829
KRT6C	GO:0005515
KRT6C	GO:0005882
KRT6C	GO:0045109
KRT6C	GO:0070062
KRT6C	GO:0045104
KRT6C	GO:0030280
KRT6C	GO:0031424
KRT6C	
KRT8P36	
A4GNT	GO:0016020
A4GNT	GO:0005794
A4GNT	GO:0016740
A4GNT	GO:0016757
A4GNT	GO:0000139
A4GNT	GO:0006486
A4GNT	GO:0016758
A4GNT	GO:0008375
A4GNT	GO:0005975
A4GNT	GO:0006493
A4GNT	GO:0016266
A4GNT	GO:0009101
A4GNT	GO:0050673
A4GNT	GO:0050680
DBR1	
DBR1	GO:0016787
DBR1	GO:0016788
DBR1	GO:0006397
DBR1	GO:0090502
DBR1	GO:0005634
DBR1	GO:0003723
DBR1	GO:0046872
DBR1	GO:0005654
DBR1	GO:0000398
DBR1	GO:0000375
DBR1	GO:0008419
KRT6A	GO:0045095
KRT6A	GO:0005634
KRT6A	GO:0016020
KRT6A	GO:0005829
KRT6A	GO:0030154
KRT6A	GO:0005515
KRT6A	GO:0005882
KRT6A	GO:0008284
KRT6A	GO:0050830
KRT6A	GO:0005200
KRT6A	GO:0045109
KRT6A	GO:0070062
KRT6A	GO:0061844
KRT6A	GO:0042060
KRT6A	GO:0031640
KRT6A	GO:0030280
KRT6A	GO:0031424
KRT6A	GO:0002009
KRT6A	GO:2000536
KRT6A	
ARMC8	GO:0005515
ARMC8	GO:0005634
ARMC8	GO:0005737
ARMC8	GO:0043231
ARMC8	GO:0005654
ARMC8	GO:0005829
ARMC8	GO:0005576
ARMC8	GO:0043161
ARMC8	GO:0035580
ARMC8	GO:1904724
ARMC8	GO:0000151
ARMC8	GO:0034657
ARMC8	
FAM98A	
FAM98A	GO:0003723
FAM98A	GO:0005515
FAM98A	GO:0008276
FAM98A	GO:0008284
FAM98A	GO:0006479
FAM98A	GO:0005634
FAM98A	GO:0010628
FAM98A	GO:0005737
FAM98A	GO:0032418
FAM98A	GO:1900029
FAM98A	GO:0072669
FAM98A	GO:0006388
NBPF1	GO:0005737
NBPF1	GO:0005515
NBPF1	
KRT5	GO:0045095
KRT5	GO:0005634
KRT5	GO:0005737
KRT5	GO:0016020
KRT5	GO:0005829
KRT5	GO:0005515
KRT5	GO:0005882
KRT5	GO:0030334
KRT5	GO:0045109
KRT5	GO:0070062
KRT5	GO:0032880
KRT5	GO:0005200
KRT5	GO:0097110
KRT5	GO:0008544
KRT5	GO:0030280
KRT5	GO:0031424
KRT5	GO:0009612
KRT5	GO:0045107
KRT5	
PYCR2	GO:0004735
PYCR2	GO:0006561
PYCR2	GO:0005739
PYCR2	GO:0055129
PYCR2	GO:0005737
PYCR2	GO:0016491
PYCR2	GO:0008652
PYCR2	GO:0005515
PYCR2	GO:0005759
PYCR2	GO:0034599
PYCR2	
EXPH5	GO:0006886
EXPH5	GO:0031267
EXPH5	GO:0005768
EXPH5	GO:0045921
EXPH5	GO:0071985
EXPH5	GO:0050714
EXPH5	GO:0003334
EXPH5	
ATP6V0E1P3	
KRT71	GO:0045095
KRT71	GO:0005737
KRT71	GO:0005856
KRT71	GO:0005829
KRT71	GO:0005515
KRT71	GO:0005882
KRT71	GO:0045109
KRT71	GO:0070062
KRT71	GO:0031069
KRT71	GO:0030280
KRT71	GO:0031424
HNRNPA1P61	
MYADML	
RN7SL113P	
RN7SL251P	
RN7SL126P	
KRT74	GO:0045095
KRT74	GO:0005829
KRT74	GO:0005882
KRT74	GO:0005737
KRT74	GO:0005515
KRT74	GO:0045109
KRT74	GO:0070062
KRT74	GO:0045104
KRT74	GO:0030280
KRT74	GO:0031424
KRT74	GO:1990254
KRT74	
GGCX	GO:0008488
GGCX	GO:0017187
GGCX	GO:0016020
GGCX	GO:0005783
GGCX	GO:0005789
GGCX	GO:0016829
GGCX	GO:0007596
GGCX	GO:0036211
GGCX	GO:0019842
GGCX	
POGLUT3	GO:0016740
POGLUT3	GO:0005783
POGLUT3	GO:0016757
POGLUT3	GO:0005788
POGLUT3	GO:0006486
POGLUT3	GO:0035252
POGLUT3	GO:0005575
POGLUT3	GO:0012505
POGLUT3	GO:0018242
POGLUT3	GO:0035251
POGLUT3	GO:0046527
POGLUT3	GO:0140561
POGLUT3	GO:0140562
POGLUT3	GO:0005515
POGLUT3	
SLAMF1	GO:0016021
SLAMF1	GO:0038023
SLAMF1	GO:0046649
SLAMF1	GO:0009986
SLAMF1	GO:0005576
SLAMF1	GO:0005886
SLAMF1	GO:0016020
SLAMF1	GO:0007155
SLAMF1	GO:0005515
SLAMF1	GO:0002376
SLAMF1	GO:0045087
SLAMF1	GO:0002250
SLAMF1	GO:0046718
SLAMF1	GO:0009897
SLAMF1	GO:0042802
SLAMF1	GO:0006909
SLAMF1	GO:0070062
SLAMF1	GO:0042169
SLAMF1	GO:0032695
SLAMF1	GO:0070374
SLAMF1	GO:0032720
SLAMF1	GO:0004888
SLAMF1	GO:0001618
SLAMF1	GO:0046330
SLAMF1	GO:0008284
SLAMF1	GO:0003823
SLAMF1	GO:0032729
SLAMF1	GO:0032715
SLAMF1	GO:0001779
SLAMF1	GO:0001787
SLAMF1	GO:0002232
SLAMF1	GO:0002277
SLAMF1	GO:0002725
SLAMF1	GO:0010759
SLAMF1	GO:0031338
SLAMF1	GO:0032689
SLAMF1	GO:0042104
SLAMF1	GO:0050790
SLAMF1	GO:2000349
SLAMF1	GO:2000510
SLAMF1	GO:2000556
SLAMF1	GO:0045335
SLAMF1	
KRT72	GO:0045095
KRT72	GO:0005829
KRT72	GO:0005515
KRT72	GO:0005882
KRT72	GO:0045109
KRT72	GO:0070062
KRT72	GO:0003674
KRT72	GO:0008150
KRT72	GO:0030280
KRT72	GO:0031424
KRT72	
NRDC	GO:0046872
NRDC	GO:0005739
NRDC	GO:0016787
NRDC	GO:0006508
NRDC	GO:0004222
NRDC	GO:0005515
NRDC	GO:0042995
NRDC	GO:0005829
NRDC	GO:0030425
NRDC	GO:0008233
NRDC	GO:0008237
NRDC	GO:0009986
NRDC	GO:0120163
NRDC	GO:0048408
NRDC	GO:0031643
NRDC	GO:0050772
NRDC	GO:0051044
NRDC	GO:0052548
NRDC	
KRT73-AS1	
KRT73	GO:0045095
KRT73	GO:0005634
KRT73	GO:0005829
KRT73	GO:0005515
KRT73	GO:0005882
KRT73	GO:0045109
KRT73	GO:0070062
KRT73	GO:0003674
KRT73	GO:0008150
KRT73	GO:0030280
KRT73	GO:0031424
KRT73	
POLA2	GO:0003677
POLA2	GO:0006260
POLA2	GO:0005634
POLA2	
POLA2	GO:0005654
POLA2	GO:0005829
POLA2	GO:0005515
POLA2	GO:0006269
POLA2	GO:0005658
POLA2	GO:0003674
POLA2	GO:0006270
POLA2	GO:0006606
KRT128P	
GRIP1	GO:0005515
GRIP1	GO:0030159
GRIP1	GO:0016358
GRIP1	GO:0005737
GRIP1	GO:0005886
GRIP1	GO:0016020
GRIP1	GO:0031410
GRIP1	GO:0005783
GRIP1	GO:0005789
GRIP1	GO:0042995
GRIP1	GO:0012505
GRIP1	GO:0030425
GRIP1	GO:0035556
GRIP1	GO:0045202
GRIP1	GO:0043204
GRIP1	GO:0045211
GRIP1	GO:0014069
GRIP1	GO:0005829
GRIP1	GO:0008022
GRIP1	GO:0150012
GRIP1	GO:0035259
GRIP1	GO:0043005
GRIP1	GO:0008013
GRIP1	GO:0098887
GRIP1	
MPZL3	GO:0016020
MPZL3	GO:0007155
MPZL3	GO:0005515
MPZL3	GO:0005886
MPZL3	GO:0030198
MPZL3	GO:0042633
LDHC	GO:0005737
LDHC	GO:0003824
LDHC	GO:0016491
LDHC	GO:0016616
LDHC	GO:0019752
LDHC	GO:0004459
LDHC	GO:0005634
LDHC	GO:0006090
LDHC	GO:0006754
LDHC	GO:0019244
LDHC	GO:0019516
LDHC	GO:0030317
LDHC	GO:0042867
LDHC	GO:0005829
LDHC	GO:0005929
LDHC	GO:0031514
LDHC	GO:0070062
LDHC	GO:0006089
LDHC	GO:1990204
LDHC	GO:0016020
KLHL29	GO:0005515
KLHL29	
DHRS9	GO:0016020
DHRS9	GO:0005783
DHRS9	GO:0005789
DHRS9	GO:0016491
DHRS9	GO:0006629
DHRS9	GO:0043231
DHRS9	GO:0008202
DHRS9	GO:0042572
DHRS9	GO:0004745
DHRS9	GO:0030855
DHRS9	GO:0047023
DHRS9	GO:0047035
DHRS9	GO:0047044
DHRS9	GO:0008209
DHRS9	GO:0004022
DHRS9	GO:0042448
DHRS9	GO:0016854
DHRS9	GO:0042904
DHRS9	GO:0005515
DHRS9	
DHRS9	GO:0002138
NME9	GO:0004550
NME9	GO:0006165
NME9	GO:0006183
NME9	GO:0006228
NME9	GO:0006241
NME9	GO:0005737
NME9	GO:0042995
NME9	GO:0005856
NME9	GO:0120293
NME9	
TXNRD1	GO:0050660
TXNRD1	GO:0016491
TXNRD1	GO:0045454
TXNRD1	GO:0004791
TXNRD1	GO:0016668
TXNRD1	GO:0005634
TXNRD1	GO:0005737
TXNRD1	GO:0005654
TXNRD1	GO:0001650
TXNRD1	GO:0042802
TXNRD1	GO:0005515
TXNRD1	GO:0098869
TXNRD1	GO:0005829
TXNRD1	GO:0070062
TXNRD1	GO:0005739
TXNRD1	GO:0071949
TXNRD1	GO:0007165
TXNRD1	GO:0050137
TXNRD1	GO:0001707
TXNRD1	GO:0007369
TXNRD1	GO:0008283
TXNRD1	
TXNRD1	GO:0000166
TXNRD1	GO:0006979
TXNRD1	GO:0010035
COBLL1	
COBLL1	GO:0003785
COBLL1	GO:0003779
COBLL1	GO:0045296
COBLL1	GO:0070062
COBLL1	GO:0005515
FAF1	GO:0005515
FAF1	GO:0005634
FAF1	GO:0005654
FAF1	GO:0006915
FAF1	GO:0005829
FAF1	GO:0048471
FAF1	GO:0043161
FAF1	GO:0042176
FAF1	GO:0030433
FAF1	GO:0005783
FAF1	GO:0019901
FAF1	GO:0043065
FAF1	GO:0043130
FAF1	GO:0045732
FAF1	GO:0008219
FAF1	GO:0031334
FAF1	GO:0045740
FAF1	GO:0031625
FAF1	GO:0051059
FAF1	GO:0007253
FAF1	GO:0031072
FAF1	GO:0034098
FAF1	GO:0010942
FAF1	GO:0019887
FAF1	GO:0031265
FAF1	GO:0019904
FAF1	GO:0030155
FAF1	GO:1902043
FAF1	GO:0005635
FAF1	GO:0005737
FAF1	GO:1990917
FAF1	GO:0016020
FAF1	
LMCD1	GO:0008270
LMCD1	GO:0110165
LMCD1	GO:0005737
LMCD1	GO:0046872
LMCD1	GO:0005634
LMCD1	GO:0005515
LMCD1	GO:0003714
LMCD1	GO:0005654
LMCD1	GO:0070886
LMCD1	GO:0000122
LMCD1	GO:0010611
LMCD1	
PRRC2C	GO:0003723
PRRC2C	GO:0005737
PRRC2C	GO:0016020
PRRC2C	GO:0005829
PRRC2C	GO:0010494
PRRC2C	GO:0030154
PRRC2C	GO:0002244
PRRC2C	GO:0008022
PRRC2C	GO:0034063
PRRC2C	
SSUH2	GO:0031072
SSUH2	GO:0051082
SSUH2	GO:0005634
SSUH2	GO:0005737
SSUH2	GO:0005515
SSUH2	GO:0042476
SSUH2	
OVCH1	
OVCH1	GO:0006508
OVCH1	GO:0004252
OVCH1	GO:0005576
OVCH1	GO:0046872
OVCH1	GO:0016787
OVCH1	GO:0008233
OVCH1	GO:0008236
OVCH1	GO:0005886
LRRC41	
LRRC41	GO:0016020
LRRC41	GO:0016567
LRRC41	GO:0005515
LRRC41	GO:0005634
LRRC41	GO:0005737
LRRC41	GO:0005829
LRRC41	GO:0042802
MVK	GO:0005524
MVK	GO:0005737
MVK	GO:0008299
MVK	GO:0004496
MVK	GO:0043231
MVK	GO:0000166
MVK	GO:0016301
MVK	GO:0016740
MVK	GO:0016310
MVK	GO:0005829
MVK	GO:0006629
MVK	GO:0019287
MVK	GO:0016773
MVK	GO:0006694
MVK	GO:0006695
MVK	GO:0008202
MVK	GO:0008203
MVK	GO:0016126
MVK	
MVK	GO:0046872
MVK	GO:0042802
MVK	GO:0005777
MVK	GO:0005515
MVK	GO:0000287
MVK	GO:0050728
IL18RAP	GO:0007165
IL18RAP	GO:0005886
IL18RAP	GO:0016020
IL18RAP	GO:0016787
IL18RAP	GO:0005515
IL18RAP	GO:0006954
IL18RAP	GO:0051092
IL18RAP	GO:0050135
IL18RAP	GO:0061809
IL18RAP	GO:0006955
IL18RAP	GO:0003953
IL18RAP	GO:0042008
IL18RAP	GO:0035655
IL18RAP	GO:0045092
IL18RAP	
IL18RAP	GO:0008283
IL18RAP	GO:0042119
IL18RAP	GO:0045954
IL18RAP	GO:0070301
IL18RAP	GO:0071345
IL18RAP	GO:0071351
CAV3	GO:0070836
CAV3	GO:0005901
CAV3	GO:0060090
CAV3	GO:0023051
CAV3	GO:0046716
